,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
1242,1242,104480,KOSDAQ,티케이케미칼,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011-04-26,12월,김병기,http://www.tkchemi.co.kr,대구광역시,2022-08-16,90910150.0,203999118491.0,5476085892.0,16338119906.0,93997221540.0,93997221540.0,2.68,8.01,46.08,201760175287.0,22526038082.0,-735393596.0,116820169279.0,116820169279.0,11.16,-0.36,57.9,4132.0,161008610652.0,15710960406.0,14744025816.0,56006555214.0,56006555214.0,9.76,9.16,34.78,126790755086.0,7465527991.0,458189327.0,46725846733.0,46725846733.0,5.89,0.36,36.85,2464.0,693903280862.0,66516079754.0,44275711205.0,350832727696.0,3859.0,18930.0,7346.0,13.68,30.54,21.83,52.53
1243,1243,81150,KOSDAQ,티플랙스,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",2009-04-23,12월,김영국,http://www.tplex.co.kr,경기도,2022-08-16,24267443.0,66620545690.0,8279170798.0,-8982127876.0,6389122021.0,0.0,12.43,-13.48,9.59,62246477455.0,7896259462.0,-1180463730.0,6177290174.0,0.0,12.69,-1.9,9.92,1052.0,46533358221.0,4459141219.0,801868267.0,2129824447.0,0.0,9.58,1.72,4.58,40047957338.0,2076952545.0,2203874004.0,1541624979.0,0.0,5.19,5.5,3.85,348.0,189544183775.0,16821458054.0,7410941024.0,10431503924.0,429.0,12653.0,5970.0,5.44,4.99,8.31,7.2
1244,1244,84730,KOSDAQ,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",2006-05-19,12월,이흥복,http://www.thinkware.co.kr,경기도,2022-08-16,12683772.0,89847568227.0,508109349.0,-26222725455.0,15854055965.0,0.0,0.57,-29.19,17.65,67864744544.0,720100886.0,-15783321315.0,45344313.0,0.0,1.06,-23.26,0.07,4996.0,52689189816.0,4000690418.0,-3264227266.0,1222968104.0,0.0,7.59,-6.2,2.32,46913753342.0,1387490259.0,1313112979.0,1473451261.0,0.0,2.96,2.8,3.14,384.0,225386525806.0,12482115142.0,-20276433191.0,6516992369.0,513.0,27334.0,13000.0,9.32,2.28,18.28,3.95
1245,1245,46210,KOSDAQ,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,2000-08-16,12월,김성기,http://www.panagene.com,대전광역시,2022-08-16,32145800.0,2848730940.0,-171296616.0,1070080290.0,219980100.0,0.0,-6.01,37.56,7.72,4689103983.0,1075285112.0,70109105.0,1251882513.0,0.0,22.93,1.5,26.7,24.0,4375307592.0,1470211370.0,3542471033.0,1516434914.0,0.0,33.6,80.97,34.66,3491775469.0,1165832842.0,1737439422.0,1454211907.0,0.0,33.39,49.76,41.65,188.0,15600833696.0,4164846714.0,6012329843.0,4967428711.0,154.0,1924.0,928.0,1.14,15.57,1.25,16.64
1246,1246,58530,KOSDAQ,파나케이아,생활용품 도매업,"PCB생산 장비 제조(로더, 언로더, 레이업시스템 등)",2002-02-05,12월,정인철,http://www.supexbnp.com,경기도,2022-08-12,18076644.0,635386146.0,-968078323.0,4485618743.0,-2368766121.0,38973513.0,-152.36,705.97,-372.81,6728464366.0,759887051.0,197686152.0,617209232.0,0.0,11.29,2.94,9.17,-524.0,1766434796.0,-1334781047.0,-1581791609.0,667762888.0,-423975429.0,-75.56,-89.55,37.8,5343388937.0,68151201.0,-2512635230.0,-700370900.0,0.0,1.28,-47.02,-13.11,144.0,26178493640.0,1504845078.0,829963923.0,-655792324.0,-36.0,7320.0,3691.0,-4.82,-0.54,-7.16,-0.98
1247,1247,34230,KOSDAQ,파라다이스,유원지 및 기타 오락관련 서비스업,카지노,2002-11-05,12월,최성욱,http://www.paradise.co.kr,서울특별시,2022-08-16,90953545.0,105218490337.0,-20637596193.0,-38110399666.0,18606954912.0,0.0,-19.61,-36.22,17.68,99729737525.0,-25533022697.0,-21741399742.0,-28577417642.0,0.0,-25.6,-21.8,-28.65,816.0,84645344709.0,-27422540207.0,-25757493656.0,18907843118.0,0.0,-32.4,-30.43,22.34,96606883486.0,-12215418553.0,-14514454764.0,-18202393815.0,0.0,-12.64,-15.02,-18.84,828.0,414466172837.0,-55245896594.0,-35129167750.0,-52534103464.0,-577.0,33842.0,16650.0,1.1,-1.51,2.41,-3.47
1248,1248,33540,KOSDAQ,파라텍,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,정광원,http://www.paratech.co.kr,경기도,2022-08-16,50664678.0,51940277025.0,727117276.0,-3960939825.0,-46991763.0,0.0,1.4,-7.63,-0.09,44597428461.0,-1998112934.0,-7023243937.0,-1960207037.0,0.0,-4.48,-15.75,-4.4,0.0,26599951696.0,-3800514965.0,-1281220621.0,-2641821126.0,0.0,-14.29,-4.82,-9.93,20379297997.0,-5881639704.0,-4847267590.0,-4961430102.0,0.0,-28.86,-23.79,-24.35,-208.0,112946688188.0,-463247349.0,1173122076.0,883804740.0,17.0,3153.0,1608.0,0.0,0.65,0.0,1.08
1249,1249,43200,KOSDAQ,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도,2022-08-16,41804999.0,10175237647.0,-1159498600.0,-3488738353.0,-1277044709.0,0.0,-11.4,-34.29,-12.55,9476277730.0,-1557645948.0,-943592453.0,-1628162749.0,0.0,-16.44,-9.96,-17.18,-120.0,14018652356.0,-137359769.0,-4664919964.0,-232949711.0,0.0,-0.98,-33.28,-1.66,2629102592.0,-2037887845.0,-1987658724.0,-2155642120.0,0.0,-77.51,-75.6,-81.99,-20.0,48915234419.0,-3458807389.0,-12879734928.0,-3930016443.0,-94.0,1209.0,659.0,-4.21,-5.72,-9.92,-14.26
1250,1250,214450,KOSDAQ,파마리서치,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pharmaresearch.co.kr,강원도,2022-08-16,10113410.0,49700307875.0,17391849262.0,27674622210.0,10081143405.0,0.0,34.99,55.68,20.28,45268535452.0,15234682035.0,11438038032.0,9315936795.0,0.0,33.65,25.27,20.58,3984.0,38794388188.0,13912405470.0,27398749561.0,11466887548.0,0.0,35.86,70.63,29.56,34537958087.0,12291981680.0,13867642055.0,12252962642.0,0.0,35.59,40.15,35.48,4532.0,154082897894.0,52488896037.0,65297140554.0,46688655710.0,4616.0,66326.0,32467.0,4.6,10.92,6.01,14.22
1251,1251,208340,KOSDAQ,파멥신,의약품 제조업,항체치료제,2018-11-21,12월,유진산,http://www.pharmabcine.com/,대전광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,1252,177830,KOSDAQ,파버나인,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",2014-08-04,12월,이제훈,http://www.pavonine.net,인천광역시,2022-08-16,14286647.0,27589560378.0,1032153100.0,665975888.0,1493054190.0,1493054190.0,3.74,2.41,5.41,30997759536.0,3027589846.0,2082104943.0,2047011757.0,2047011757.0,9.77,6.72,6.6,416.0,35035644117.0,2301657391.0,3812657844.0,531488351.0,843570357.0,6.57,10.88,1.52,32897486139.0,2821905740.0,1792822870.0,3204210247.0,3363422539.0,8.58,5.45,9.74,148.0,126264806691.0,5882203973.0,3572552019.0,7018194936.0,491.0,10386.0,4997.0,2.13,5.13,4.01,9.83
1253,1253,37070,KOSDAQ,파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도,2022-08-12,19999583.0,53551542841.0,3343478291.0,-27486953363.0,73506814.0,0.0,6.24,-51.33,0.14,27434087725.0,839181818.0,-13338008316.0,481780425.0,0.0,3.06,-48.62,1.76,12.0,65338234839.0,7314305568.0,-19722665398.0,5663738238.0,0.0,11.19,-30.19,8.67,24073067839.0,-299577053.0,-8592806498.0,582892506.0,0.0,-1.24,-35.69,2.42,1132.0,227184947641.0,22863943944.0,9377501104.0,19085942910.0,954.0,9731.0,5068.0,0.08,13.45,0.12,18.83
1254,1254,150900,KOSDAQ,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시,2022-08-11,11642228.0,9636780870.0,523379128.0,3554803377.0,608732146.0,0.0,5.43,36.89,6.32,8200811778.0,-228104957.0,961149392.0,-242369793.0,0.0,-2.78,11.72,-2.96,208.0,7824264581.0,-1705870384.0,744250864.0,-1679222837.0,0.0,-21.8,9.51,-21.46,6261253989.0,-1833526865.0,-1329337628.0,-1791787970.0,0.0,-29.28,-21.23,-28.62,-576.0,42174716141.0,4229246699.0,13445911662.0,4246758526.0,364.0,4551.0,2264.0,2.81,9.49,4.57,16.11
1255,1255,37030,KOSDAQ,파워넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치,2018-06-07,12월,"김상우, 양승환",http://www.gopowernet.com,서울특별시,2022-08-16,17663913.0,57592755645.0,175963056.0,-9286458563.0,-1645039313.0,0.0,0.31,-16.12,-2.86,56897214567.0,881659441.0,-6597855294.0,830591581.0,0.0,1.55,-11.6,1.46,-372.0,54501292638.0,2837415728.0,-4664990598.0,103229416.0,0.0,5.21,-8.56,0.19,44292910297.0,1389396988.0,-1185399506.0,179041282.0,0.0,3.14,-2.68,0.4,20.0,207856484629.0,5462317594.0,2179841608.0,2378475425.0,134.0,9596.0,4772.0,-1.98,1.51,-3.88,2.82
1256,1256,47310,KOSDAQ,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 보호회로 및 배터리팩, 카메라모듈",2003-07-25,12월,장동훈,http://www.powerlogics.co.kr,충청북도,2022-08-16,34419952.0,202516534535.0,-4254374242.0,-4893295771.0,1333757979.0,0.0,-2.1,-2.42,0.66,241813098458.0,-6833822060.0,-37068955337.0,-3688813180.0,0.0,-2.83,-15.33,-1.53,152.0,194214129651.0,-4561963573.0,9247151692.0,-6894884954.0,0.0,-2.35,4.76,-3.55,222422970103.0,-6197024685.0,25761855074.0,-1419945209.0,0.0,-2.79,11.58,-0.64,-800.0,908324009919.0,-14082275639.0,17376239628.0,-8181812921.0,-237.0,12435.0,6229.0,0.65,-1.82,1.22,-3.82
1257,1257,170790,KOSDAQ,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013-08-01,12월,조영철,http://www.piolink.com,서울특별시,2022-08-16,6855885.0,14740640274.0,2811905626.0,12532638.0,2336666958.0,0.0,19.08,0.09,15.85,10533023280.0,684503367.0,601183210.0,1899821947.0,0.0,6.5,5.71,18.04,1360.0,10555278861.0,1574236215.0,2364205570.0,1726235294.0,0.0,14.91,22.4,16.35,9345615642.0,920417630.0,1869394020.0,1002329753.0,0.0,9.85,20.0,10.73,1004.0,54333902646.0,10944521187.0,11468107589.0,11168484211.0,1629.0,18338.0,9030.0,5.59,13.33,7.42,18.04
1258,1258,49120,KOSDAQ,파인디앤씨,전자부품 제조업,"CHASSIS , 금형",2001-07-26,12월,"홍성천,김종찬(각자대표)",http://www.finednc.co.kr,충청남도,2022-08-16,28177936.0,17144212619.0,-25362083.0,-11444586.0,-2201748365.0,-2201661077.0,-0.15,-0.07,-12.84,14013392036.0,-1295797576.0,-1828082022.0,-2095192231.0,-2105645179.0,-9.25,-13.05,-14.95,-312.0,4848187883.0,-2678285410.0,-3260112087.0,-3011665653.0,-2685475058.0,-55.24,-67.24,-62.12,6409157730.0,-2450597019.0,-4760915900.0,-2788614319.0,-2688770644.0,-38.24,-74.28,-43.51,-424.0,29503430084.0,-8998269841.0,-5630463211.0,-18838519929.0,-668.0,2737.0,1566.0,-4.02,-16.35,-11.4,-42.68
1259,1259,38950,KOSDAQ,파인디지털,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",2000-05-04,12월,김용훈,http://www.finedigital.com,경기도,2022-08-16,10211166.0,23419954899.0,-1482435629.0,-5427057132.0,-862417594.0,0.0,-6.33,-23.17,-3.68,19979263665.0,-1401905078.0,-3910435261.0,-789225234.0,0.0,-7.02,-19.57,-3.95,-336.0,27063792781.0,859971627.0,-3971161652.0,696615067.0,0.0,3.18,-14.67,2.57,23629063249.0,926363216.0,-4574495973.0,1047392110.0,0.0,3.92,-19.36,4.43,272.0,100334206436.0,2466250496.0,4269222318.0,2470947480.0,241.0,18265.0,9304.0,-1.62,2.27,-1.84,2.6
1260,1260,106240,KOSDAQ,파인테크닉스,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",2009-03-16,12월,"김근우,이재규",http://www.finetechnix.com,경기도,2022-08-16,45196383.0,11327484067.0,361464495.0,-709508689.0,2562271959.0,520156662.0,3.19,-6.26,22.62,85776603729.0,6707191155.0,-3241357900.0,4933300322.0,4751461058.0,7.82,-3.78,5.75,224.0,12888124113.0,255727631.0,246410004.0,3528376540.0,-2270382485.0,1.98,1.91,27.38,30902269739.0,911478202.0,-561418816.0,1632463138.0,1106603138.0,2.95,-1.82,5.28,312.0,433367771780.0,35948644414.0,46525063824.0,51129041553.0,1131.0,7415.0,3533.0,1.5,15.25,3.02,32.02
1261,1261,65690,KOSDAQ,파커스,반도체 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체",2002-07-16,12월,박창식,http://www.xleds.co.kr,충청남도,2022-08-16,14045699.0,24416566788.0,-6298397526.0,-1113588395.0,-2606259571.0,0.0,-25.8,-4.56,-10.67,15321482804.0,-3512349151.0,7617109531.0,-2366033320.0,0.0,-22.92,49.72,-15.44,-740.0,25020709440.0,341886860.0,-186481874.0,-912792226.0,0.0,1.37,-0.75,-3.65,22753543609.0,-1816731740.0,848588889.0,946782212.0,0.0,-7.98,3.73,4.16,-256.0,93681678892.0,1199616977.0,4165979973.0,8643744697.0,615.0,10361.0,5773.0,-3.61,5.89,-7.14,10.66
1262,1262,140860,KOSDAQ,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,http://www.parkafm.co.kr,경기도,2022-08-16,6945332.0,16531246366.0,135594428.0,10063340069.0,2768154946.0,0.0,0.82,60.87,16.74,17816317629.0,593607075.0,-274737179.0,339728815.0,0.0,3.33,-1.54,1.91,1592.0,12425460042.0,-976633880.0,-1966239551.0,1190320267.0,0.0,-7.86,-15.82,9.58,15134638293.0,1354298548.0,-3015218588.0,-5933358179.0,0.0,8.95,-19.92,-39.2,684.0,85250257554.0,17580876116.0,10790189960.0,9085205707.0,1308.0,27310.0,12978.0,4.35,6.78,5.83,10.08
1263,1263,91700,KOSDAQ,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,"김종구, 김종태",http://www.partron.co.kr,경기도,2022-08-16,58916513.0,284075806465.0,8044473218.0,716476826.0,4057239060.0,0.0,2.83,0.25,1.43,359902691673.0,20795992937.0,-24019640116.0,14936392100.0,0.0,5.78,-6.67,4.15,272.0,299059786300.0,14628580851.0,30202996223.0,6762391733.0,0.0,4.89,10.1,2.26,332729208342.0,15761665104.0,5081928576.0,17563227659.0,0.0,4.74,1.53,5.28,456.0,1312658128819.0,78708841559.0,164059910983.0,72447580820.0,1229.0,16534.0,8156.0,1.15,10.65,1.65,15.08
1264,1264,32800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,06월,"박종진, 신영진",http://fantagio.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,1265,318010,KOSDAQ,팜스빌,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,2019-10-22,12월,이병욱,http://www.pharmsville.com,서울특별시,2022-08-16,7929105.0,6789682997.0,986053464.0,2342065334.0,871657159.0,0.0,14.52,34.49,12.84,5879813251.0,1035169430.0,1096250346.0,1063594352.0,0.0,17.61,18.64,18.09,436.0,12049882452.0,1864567309.0,4745252364.0,1652891485.0,0.0,15.47,39.38,13.72,11229794847.0,1193267459.0,1648231809.0,1135444332.0,0.0,10.63,14.68,10.11,832.0,39027506833.0,6159273248.0,8272837609.0,4999957351.0,630.0,15159.0,7479.0,2.28,6.73,2.88,8.43
1266,1266,27710,KOSDAQ,팜스토리,동물용 사료 및 조제식품 제조업,사료,1996-07-06,12월,"편명식, 배수한(각자대표)",http://www.dodrambnf.co.kr,서울특별시,2022-08-16,111418044.0,346039818337.0,19681906140.0,-22257598663.0,2270205310.0,3405060319.0,5.69,-6.43,0.66,311912795789.0,8498445697.0,41352568745.0,4422790778.0,3098962457.0,2.72,13.26,1.42,80.0,245347867094.0,7923569398.0,-6003459258.0,6080650215.0,6390770355.0,3.23,-2.45,2.48,227511600473.0,7670402665.0,19136254494.0,4513661677.0,4548367113.0,3.37,8.41,1.98,216.0,1033917621051.0,25114462686.0,-58601765947.0,5103795301.0,45.0,4809.0,2293.0,0.5,0.61,1.66,2.0
1267,1267,225590,KOSDAQ,패션플랫폼,봉제의복 제조업,여성복,2015-10-05,12월,박원희,http://fashion-platform.co.kr,서울특별시,2022-08-12,26638247.0,31307918538.0,5204488346.0,4859736869.0,4524572826.0,0.0,16.62,15.52,14.45,24492484221.0,686028199.0,823591812.0,438313370.0,0.0,2.8,3.36,1.79,676.0,23966223154.0,1756170609.0,3685578572.0,11962203155.0,0.0,7.33,15.38,49.91,14221624999.0,901018904.0,9002299042.0,831897407.0,0.0,6.34,63.3,5.85,1796.0,89877352565.0,5969012953.0,8170479911.0,15383006000.0,577.0,4558.0,2176.0,9.97,20.59,14.83,26.53
1268,1268,54300,KOSDAQ,팬스타엔터프라이즈,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 최영학 각자대표",http://www.heshbon.com,부산광역시,2022-08-12,59133435.0,20106468533.0,82569370.0,1981922952.0,81860050.0,0.0,0.41,9.86,0.41,14112457115.0,267595027.0,549427105.0,270235807.0,0.0,1.9,3.89,1.91,4.0,12447516106.0,-223293022.0,51042658.0,367835060.0,0.0,-1.79,0.41,2.96,8826932289.0,-194290987.0,336196887.0,-100934196.0,0.0,-2.2,3.81,-1.14,24.0,53330417417.0,1050960045.0,3749754951.0,2246714072.0,37.0,1590.0,782.0,0.14,2.77,0.25,4.85
1269,1269,68050,KOSDAQ,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,http://www.thepan.co.kr,서울특별시,2022-08-12,27719871.0,1696414841.0,-24656538.0,-739914932.0,1227974785.0,0.0,-1.45,-43.62,72.39,2077125097.0,111652405.0,238970539.0,92702567.0,0.0,5.38,11.5,4.46,176.0,12272464029.0,520642595.0,-6905697667.0,2084285912.0,0.0,4.24,-56.27,16.98,3911396696.0,579262514.0,-2426798301.0,610045690.0,0.0,14.81,-62.04,15.6,300.0,30404771218.0,1493706141.0,-1152710384.0,4001012660.0,144.0,5330.0,2621.0,2.15,3.59,3.3,5.51
1270,1270,222110,KOSDAQ,팬젠,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등",2016-03-11,12월,"김영부, 윤재승",http://www.pangen.com,경기도,2022-08-12,10677604.0,870957525.0,-2278969021.0,-598461042.0,-2207674562.0,0.0,-261.66,-68.71,-253.48,2692551171.0,-887917801.0,-536676039.0,-900430498.0,0.0,-32.98,-19.93,-33.44,-824.0,2149037914.0,-18368573.0,-2390433282.0,-43142544.0,0.0,-0.85,-111.23,-2.01,847396382.0,-2108728540.0,-1671002319.0,-2096208775.0,0.0,-248.85,-197.19,-247.37,-16.0,7935564918.0,-3288356744.0,-3323963598.0,-3310318397.0,-310.0,3599.0,1975.0,-10.56,-7.65,-22.89,-15.69
1271,1271,263750,KOSDAQ,펄어비스,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),2017-09-14,12월,정경인,http://www.pearlabyss.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,1272,251970,KOSDAQ,펌텍코리아,플라스틱제품 제조업,화장품 용기,2019-07-04,12월,"이재신, 이도훈",http://www.pum-tech.co.kr,인천광역시,2022-08-16,12400003.0,61912917875.0,7571457517.0,10287478389.0,6584324329.0,0.0,12.23,16.62,10.63,58307993925.0,6156456355.0,3190765716.0,5090901549.0,0.0,10.56,5.47,8.73,2120.0,56129246213.0,7354766576.0,10855001024.0,5027934043.0,0.0,13.1,19.34,8.96,55722675167.0,7834909408.0,1459117425.0,7670834627.0,0.0,14.06,2.62,13.77,1620.0,222029183556.0,26100525245.0,24057382919.0,19728677950.0,1591.0,39431.0,19303.0,4.21,6.46,5.38,8.24
1273,1273,87010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시,2022-08-16,20637684.0,1009873066.0,-4095180734.0,-6122062150.0,-3672371143.0,0.0,-405.51,-606.22,-363.65,2783372230.0,-2128026639.0,-3682578501.0,-2029284650.0,0.0,-76.45,-132.31,-72.91,-708.0,4194224275.0,-1689496391.0,-4984679748.0,-1585115401.0,0.0,-40.28,-118.85,-37.79,809622458.0,-5321646845.0,-4605251017.0,-5187224535.0,0.0,-657.3,-568.81,-640.7,-304.0,6624511963.0,-15658525764.0,-10614800228.0,-15041985237.0,-728.0,5669.0,3017.0,-9.85,-19.32,-12.49,-24.15
1274,1274,119500,KOSDAQ,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,오호석,http://www.formetal.co.kr,충청남도,2022-08-16,11846782.0,17360882531.0,475661918.0,1316872018.0,198134495.0,0.0,2.74,7.59,1.14,16554902946.0,1142232216.0,1938818840.0,1094079284.0,0.0,6.9,11.71,6.61,64.0,16093953606.0,634731310.0,266847234.0,579497078.0,0.0,3.94,1.66,3.6,14147721443.0,381719585.0,476994506.0,391281639.0,0.0,2.7,3.37,2.77,192.0,62089298680.0,2108558142.0,803208988.0,2012075543.0,169.0,8020.0,3969.0,0.56,3.12,0.8,4.28
1275,1275,22100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,2022-08-12,152051635.0,238095963139.0,14455542665.0,29896961016.0,11946509540.0,0.0,6.07,12.56,5.02,232877577785.0,17965573150.0,52596042226.0,15189424106.0,0.0,7.71,22.59,6.52,312.0,185623169940.0,-21162536893.0,-33107695081.0,-9346723628.0,0.0,-11.4,-17.84,-5.04,191746601017.0,-13559632130.0,-23903131435.0,-14073509837.0,0.0,-7.07,-12.47,-7.34,-244.0,869274143659.0,-19477262841.0,-51913027153.0,-14213171659.0,-93.0,4898.0,2362.0,3.58,-2.2,6.37,-3.96
1276,1276,9520,KOSDAQ,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,이희근,http://www.poscomtech.com,경상북도,2022-08-16,41646940.0,92578758964.0,4515580316.0,-3329813296.0,3876155784.0,0.0,4.88,-3.6,4.19,92182292802.0,5540928203.0,-2429441033.0,4258879359.0,0.0,6.01,-2.64,4.62,372.0,72602637545.0,2926172174.0,2817560895.0,2271013113.0,0.0,4.03,3.88,3.13,70435859472.0,2727664435.0,898293302.0,2271456137.0,0.0,3.87,1.28,3.22,216.0,323878359080.0,16375758805.0,3411845895.0,13064109990.0,313.0,5319.0,2510.0,5.0,8.36,6.99,12.49
1277,1277,189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,박미경,http://www.forcs.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,1278,318020,KOSDAQ,포인트모바일,컴퓨터 및 주변장치 제조업,산업용 PDA,2020-12-03,12월,강삼권,http://pointmobile.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,1279,256630,KOSDAQ,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,2017-05-02,12월,안범모,http://www.pointeng.co.kr,충청남도,2022-08-12,57898017.0,12766089891.0,1819488926.0,3611364358.0,2223137443.0,0.0,14.25,28.29,17.41,9820741425.0,575553261.0,2224166798.0,914113956.0,0.0,5.86,22.65,9.31,152.0,12825237991.0,1569920145.0,3112045547.0,1551674573.0,0.0,12.24,24.27,12.1,11392615458.0,1230748035.0,1715984872.0,1468798757.0,0.0,10.8,15.06,12.89,104.0,45352954430.0,3050511977.0,9436439918.0,4058162380.0,70.0,2732.0,1347.0,4.08,3.99,5.56,5.2
