,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
1072,1072,72020,KOSDAQ,중앙백신,기초 의약물질 및 생물학적 제제 제조업,동물용백신,2003-10-31,12월,윤인중,http://www.cavac.co.kr,대전광역시,2022-05-16,10339054285.0,2189365022.0,1624998158.0,2249298800.0,0.0,21.18,15.72,21.76,10972183977.0,517024637.0,3734653184.0,2343934589.0,0.0,4.71,34.04,21.36,900.0,10352676913.0,1757142403.0,3140188951.0,1641284233.0,0.0,16.97,30.33,15.85,8650002951.0,-474743165.0,-35719863.0,-1477856389.0,0.0,-5.49,-0.41,-17.09,656.0,40913902571.0,4541344822.0,11525471393.0,7601859488.0,763.0,9548.0,9335.0,7.86,6.73,9.43,8.18
1073,1073,440,KOSDAQ,중앙에너비스,기타 전문 도매업,석유류도소매,1993-03-24,12월,"한상열, 한상은 (각자 대표이사)",http://www.enervis.co.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1074,78650,KOSDAQ,지나인제약,사진장비 및 광학기기 제조업,카메라폰용 렌즈,2010-10-22,12월,남성호,http://www.kolen.com,경기도,2022-05-16,252402663.0,-3137515646.0,-1945041758.0,-5121421052.0,0.0,-1243.06,-770.61,-2029.07,2990836046.0,-3745720940.0,0.0,-5327763102.0,-5327763102.0,-125.24,0.0,-178.14,-5016.0,9066499201.0,-5990208751.0,-6917310614.0,-7679502882.0,0.0,-66.07,-76.3,-84.7,9535530335.0,-9558181724.0,-10099023887.0,-21526747112.0,-13582201556.0,-100.24,-105.91,-225.75,-7524.0,23829097543.0,-21797790100.0,-897779646.0,-37256824394.0,-9128.0,-1648.0,-1546.0,-71.53,-70.03,304.26,590.38
1075,1075,228760,KOSDAQ,지노믹트리,의료용품 및 기타 의약 관련제품 제조업,암 조기진단 제품,2019-03-27,12월,안성환,http://genomictree.com/ko/,대전광역시,2022-05-12,25237049915.0,14067063309.0,2174255622.0,11985636133.0,0.0,55.74,8.62,47.49,2612632392.0,-2103230120.0,-2297314859.0,-2971069817.0,0.0,-80.5,-87.93,-113.72,2268.0,183893335.0,-2737635911.0,-2465339675.0,-2112914561.0,0.0,-1488.71,-1340.64,-1148.99,572412202.0,-1968731750.0,-1341249861.0,-1315291097.0,0.0,-343.94,-234.32,-229.78,-400.0,5139615073.0,-9855101992.0,-7630666322.0,-11424524208.0,-541.0,6157.0,5453.0,24.91,-6.45,36.83,-9.93
1076,1076,314130,KOSDAQ,지놈앤컴퍼니,기초 의약물질 및 생물학적 제제 제조업,"마이크로바이옴 기반 치료제, 화장품, 건강기능식품",2020-12-23,12월,"배지수, 박한수, 서영진 (각자 대표이사)",http://genomecom.co.kr,경기도,2022-05-30,2753472929.0,-10274972042.0,-10120671216.0,-9460594855.0,0.0,-373.16,-367.56,-343.59,133390577.0,-11012994872.0,-7162038648.0,-10629795876.0,0.0,-8256.2,-5369.22,-7968.93,-2688.0,141354635.0,-8027093034.0,-4480991074.0,-7309564631.0,0.0,-5678.69,-3170.03,-5171.08,53488340.0,-7566417157.0,-5259098874.0,-6372816713.0,0.0,-14145.92,-9832.23,-11914.4,-2076.0,451245828.0,-36087037083.0,-26158733262.0,-34116998107.0,-2425.0,10922.0,8061.0,-19.23,-24.86,-24.61,-30.09
1077,1077,389030,KOSDAQ,지니너스,자연과학 및 공학 연구개발업,"NGS기반 조직생검 암유전체 동반진단(CancerSCAN), 액체생검 암유전체 동반진단(LiquidSCAN), 단일세포분석(Celinus) 등",2021-11-08,12월,박웅양,http://kr-geninus.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,1078,43610,KOSDAQ,지니뮤직,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",디지털 음악 서비스 및 음원유통,2000-07-20,12월,Park Hyun Jin,http://www.geniemusic.co.kr,서울특별시,2022-05-16,69078825912.0,3739808189.0,10258703521.0,2814887916.0,0.0,5.41,14.85,4.07,69988915560.0,-144617492.0,1602413001.0,-12280591550.0,0.0,-0.21,2.29,-17.55,192.0,60981401352.0,4186510744.0,7055005305.0,3675138575.0,0.0,6.87,11.57,6.03,62637338243.0,2504222580.0,-5606048775.0,1837024813.0,0.0,4.0,-8.95,2.93,252.0,252006950035.0,10501531906.0,27652988694.0,-3526187821.0,-61.0,1948.0,1865.0,3.43,-1.15,9.85,-3.27
1079,1079,263860,KOSDAQ,지니언스,소프트웨어 개발 및 공급업,"네트워크 접근 제어 솔루션(NAC), 단말기반 지능형 위협 탐지 대응 솔루션(EDR)",2017-08-02,12월,이동범,http://www.genians.co.kr/,경기도,2022-05-13,5668022233.0,-80821821.0,2811256295.0,225254445.0,0.0,-1.43,49.6,3.97,14388976454.0,4347944523.0,3013667309.0,3453830504.0,0.0,30.22,20.94,24.0,92.0,4738640302.0,-406417179.0,3932631251.0,513990879.0,0.0,-8.58,82.99,10.85,9782570057.0,2707440705.0,515143388.0,2828718630.0,0.0,27.68,5.27,28.92,216.0,31917740934.0,5906832874.0,5706490330.0,6173648163.0,654.0,4632.0,4356.0,1.51,11.71,1.99,15.01
1080,1080,303030,KOSDAQ,지니틱스,반도체 제조업,반도체 IC,2018-08-30,12월,호경근,http://www.zinitix.com,경기도,2022-05-13,10754239742.0,-143272001.0,-46404222.0,-84969776.0,0.0,-1.33,-0.43,-0.79,9590054821.0,-1289858357.0,408385414.0,-2571023750.0,0.0,-13.45,4.26,-26.81,-8.0,8521040371.0,478725984.0,-1040871617.0,694971725.0,0.0,5.62,-12.22,8.16,10997884619.0,-474186832.0,2573240337.0,-1877114710.0,0.0,-4.31,23.4,-17.07,76.0,38833025056.0,1607019727.0,2338143742.0,-105608448.0,-2.0,759.0,841.0,-0.68,-0.24,-1.05,-0.35
1081,1081,36180,KOSDAQ,지더블유바이텍,기계장비 및 관련 물품 도매업,"무선통신,방송및응용장치제조업",1999-12-21,12월,양재원,http://www.younginfrontier.com,서울특별시,2022-05-16,12034239572.0,-1168234863.0,-3727999782.0,-611027751.0,0.0,-9.71,-30.98,-5.08,13985681612.0,-1227750579.0,720371678.0,-5205744572.0,0.0,-8.78,5.15,-37.22,-52.0,14329182234.0,-632238953.0,-328133875.0,128336794.0,0.0,-4.41,-2.29,0.9,14545149237.0,-194399768.0,-461912670.0,-7021666711.0,0.0,-1.34,-3.18,-48.27,8.0,52573686378.0,-1803547491.0,1218972882.0,-5001172295.0,-107.0,836.0,422.0,-4.22,-12.88,-6.22,-25.53
1082,1082,208350,KOSDAQ,지란지교시큐리티,소프트웨어 개발 및 공급업,보안 소프트웨어,2014-12-24,12월,윤두식,http://www.jiransecurity.com,서울특별시,2022-05-16,13663403990.0,-3550240777.0,-53989297.0,-1467501438.0,0.0,-25.98,-0.4,-10.74,18406704844.0,5672065525.0,7940118595.0,-4626485545.0,0.0,30.82,43.14,-25.13,-676.0,10190216783.0,-3345728554.0,-1296849175.0,-875088401.0,0.0,-32.83,-12.73,-8.59,26516768963.0,9259394583.0,2293467430.0,1522478356.0,0.0,34.92,8.65,5.74,-400.0,57332148376.0,72143790.0,8850997459.0,-5726291873.0,-659.0,7995.0,8314.0,-5.43,-5.48,-8.46,-7.94
1083,1083,144510,KOSDAQ,지씨셀,"그외 기타 전문, 과학 및 기술 서비스업","세포치료제, 검체검사서비스, 제대혈은행",2016-06-23,12월,박대우,http://www.gclabcell.com,경기도,2022-05-13,83797344907.0,36126227148.0,26906354355.0,24640828110.0,0.0,43.11,32.11,29.41,73557965800.0,20979168095.0,491120210.0,16625488663.0,0.0,28.52,0.67,22.6,6236.0,27259532516.0,3700066561.0,14178015090.0,5123162902.0,0.0,13.57,52.01,18.79,26479153183.0,1324913479.0,922340619.0,607930320.0,0.0,5.0,3.48,2.3,1296.0,168309996622.0,36342975184.0,23907829074.0,31421669616.0,1988.0,62617.0,32634.0,8.17,4.87,9.96,6.09
1084,1084,382480,KOSDAQ,지아이텍,특수 목적용 기계 제조업,"SLOT DIE, SLIT NOZZLE, REPAIR, 기타",2021-10-21,12월,이인영,http://gitec.kr,충청남도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,1085,382800,KOSDAQ,지앤비에스엔지니어링,특수 목적용 기계 제조업,"스크러버, 트랩, 백연제거장치 등",2021-10-29,12월,박상순,http://www.gnbseng.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1086,51160,KOSDAQ,지어소프트,소프트웨어 개발 및 공급업,"Mobile Solution & Platform, Internet GIS, Mobile Service",2002-05-28,12월,김영준,http://gaeasoft.co.kr,서울특별시,2022-05-13,103064899747.0,2995894966.0,7750358554.0,-680138348.0,0.0,2.91,7.52,-0.66,103373993448.0,2306036631.0,7174933574.0,9459146785.0,0.0,2.23,6.94,9.15,-172.0,83334945117.0,1692831681.0,4080525269.0,-2517295119.0,0.0,2.03,4.9,-3.02,72203988727.0,3280156057.0,7305740629.0,2257538678.0,0.0,4.54,10.12,3.13,-648.0,378603667067.0,6660812145.0,17666600421.0,6822477809.0,440.0,9891.0,6859.0,-0.89,2.98,-1.74,6.43
1087,1087,53050,KOSDAQ,지에스이,연료용 가스 제조 및 배관공급업,도시가스,2001-10-11,12월,유석형,http://www.yesgse.com,경상남도,2022-05-16,57812734257.0,4445418726.0,9742711919.0,4237643891.0,0.0,7.69,16.85,7.33,38784533453.0,988055605.0,11169638604.0,695734417.0,0.0,2.55,28.8,1.79,564.0,46767134281.0,3808197189.0,6823504806.0,3340072617.0,0.0,8.14,14.59,7.14,37013619489.0,2022875472.0,6018005487.0,1850359410.0,0.0,5.47,16.26,5.0,444.0,128702990834.0,4629409029.0,15746074867.0,4075223874.0,135.0,2921.0,2775.0,7.96,2.27,19.31,4.9
1088,1088,119850,KOSDAQ,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비",2013-10-02,12월,안병철,http://www.gncenergy.co.kr,서울특별시,2022-05-13,25559481813.0,1126714726.0,-1811235135.0,1207373834.0,0.0,4.41,-7.09,4.72,57474734242.0,2080376670.0,14246789362.0,2360645692.0,-1817508881.0,3.62,24.79,4.11,292.0,29799645514.0,853231443.0,-8941480698.0,951815539.0,0.0,2.86,-30.01,3.19,64530068588.0,3295750250.0,5677353450.0,842082228.0,-3887847138.0,5.11,8.8,1.3,228.0,146520018942.0,5561584408.0,13943848465.0,4405587299.0,267.0,7138.0,7008.0,2.83,2.66,4.09,3.82
1089,1089,270520,KOSDAQ,지엔원에너지,"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,2017-08-22,12월,최근화,http://genone.co.kr,경기도,2022-05-11,4102893547.0,-82937442.0,-1107348477.0,-131715267.0,0.0,-2.02,-26.99,-3.21,5815214737.0,-1310081737.0,3358288756.0,-1065745617.0,0.0,-22.53,57.75,-18.33,-16.0,6589214311.0,235695146.0,-1182244687.0,232699173.0,0.0,3.58,-17.94,3.53,8399702732.0,820350839.0,-119568374.0,1048825727.0,0.0,9.77,-1.42,12.49,28.0,25134889536.0,-1120241590.0,4234276164.0,-930325848.0,-29.0,901.0,939.0,-1.42,-2.57,-1.78,-3.17
1090,1090,65060,KOSDAQ,지엔코,봉제의복 제조업,"캐쥬얼의류(Thursday Island, TI FOR MEN)",2002-05-28,12월,김석주 장지혁 (각자대표이사),"http://www.gnco.co.kr,www.thursdayisland.com",서울특별시,2022-05-16,30801777006.0,-364819417.0,-4915654413.0,-1756995531.0,0.0,-1.18,-15.96,-5.7,39363332627.0,-295724173.0,-1971649809.0,-14795407488.0,0.0,-0.75,-5.01,-37.59,-68.0,27925564328.0,-1473063273.0,6763473376.0,-2239731138.0,0.0,-5.27,24.22,-8.02,40633441186.0,1349607557.0,-2249335230.0,-1262876415.0,0.0,3.32,-5.54,-3.11,-88.0,135409305421.0,-798433811.0,20809346998.0,-20020583208.0,-204.0,1271.0,1366.0,-3.06,-8.73,-5.35,-14.95
1091,1091,204840,KOSDAQ,지엘팜텍,자연과학 및 공학 연구개발업,의약품 연구개발업,2014-11-20,12월,왕훈식,http://www.glpt.co.kr,경기도,2022-05-13,2510495384.0,-2574333403.0,-565349552.0,-2588099842.0,0.0,-102.54,-22.52,-103.09,4203839865.0,-2772480.0,-932844448.0,-439240962.0,0.0,-0.07,-22.19,-10.45,-164.0,2994121929.0,-1134399396.0,129050450.0,-1410452190.0,0.0,-37.89,4.31,-47.11,3430126864.0,-479861626.0,250211227.0,-792806819.0,0.0,-13.99,7.29,-23.11,-88.0,12425741412.0,-2694426652.0,-2271429221.0,-3734243878.0,-60.0,282.0,282.0,-30.47,-11.71,-58.04,-21.36
1092,1092,311320,KOSDAQ,지오엘리먼트,전자부품 제조업,"센서, 캐니스터",2021-11-11,12월,신현국,http://www.goelement.co.kr,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1093,219750,KOSDAQ,지티지웰니스,의료용 기기 제조업,의료기기 및 미용기기,2018-09-21,12월,"한윤석,임지현",http://www.gtgwellness.co.kr,경기도,2022-05-13,10899740576.0,-3079363736.0,8109083096.0,-5463917562.0,0.0,-28.25,74.4,-50.13,4794275649.0,-3963858644.0,-23904388.0,-3481817614.0,0.0,-82.68,-0.5,-72.62,-1140.0,3810165812.0,-1978078207.0,-3993058997.0,-3987759184.0,0.0,-51.92,-104.8,-104.66,4999358504.0,-5372110787.0,-358277244.0,-5923600729.0,0.0,-107.46,-7.17,-118.49,-832.0,15680461524.0,-11316800759.0,-14823657460.0,-9742099408.0,-509.0,499.0,751.0,-66.03,-20.72,-228.12,-67.82
1094,1094,18120,KOSDAQ,진로발효,알코올음료 제조업,주정,1993-12-29,12월,김종식,http://www.jrdcl.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1095,109820,KOSDAQ,진매트릭스,자연과학 및 공학 연구개발업,"B형간염치료제 내성진단,C형간염바이러스 유전형진단, 자궁경부암유발바이러스 유전형진단",2009-11-06,12월,김수옥,http://www.genematrix.net,경기도,2022-05-16,4866517072.0,944678575.0,1085315932.0,-3951714251.0,0.0,19.41,22.3,-81.2,3790203698.0,-645224968.0,931256119.0,-3835332784.0,0.0,-17.02,24.57,-101.19,-772.0,3422678074.0,313713819.0,1932409089.0,740391487.0,0.0,9.17,56.46,21.63,4058968509.0,-3537713918.0,2745678167.0,608665922.0,0.0,-87.16,67.64,15.0,144.0,12106152777.0,-1225046037.0,3225296282.0,-987676789.0,-48.0,1198.0,1584.0,-46.38,-2.5,-64.43,-3.06
1096,1096,86060,KOSDAQ,진바이오텍,동물용 사료 및 조제식품 제조업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",2006-04-28,12월,이찬호,http://www.genebiotech.co.kr,충청남도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,1097,36890,KOSDAQ,진성티이씨,특수 목적용 기계 제조업,트랙롤라. 플로팅 씰,2000-07-20,12월,"윤성수, 윤준수(공동대표이사)",http://www.jinsungtec.com,경기도,2022-05-13,133842617295.0,13022623457.0,10474518087.0,7826469790.0,0.0,9.73,7.83,5.85,122676675151.0,8269876060.0,-9268564806.0,5938271885.0,0.0,6.74,-7.56,4.84,1392.0,108222894530.0,7755904586.0,3261000027.0,5353619431.0,0.0,7.17,3.01,4.95,90206555633.0,7975598130.0,8079813552.0,4465296047.0,0.0,8.84,8.96,4.95,952.0,438323707778.0,25292627399.0,-19872094271.0,17081212132.0,759.0,8020.0,7495.0,7.67,4.73,17.36,10.14
1098,1098,363250,KOSDAQ,진시스템,의료용 기기 제조업,분자진단기반 플랫폼 개발 및 제조·판매,2021-05-26,12월,서유진,http://www.genesystem.co.kr,대전광역시,2022-05-16,1937967029.0,-709823434.0,-387697433.0,-593253752.0,0.0,-36.63,-20.01,-30.61,4217289742.0,540005524.0,995040640.0,1227650959.0,0.0,12.8,23.59,29.11,-344.0,2961474886.0,487913910.0,734926184.0,897083146.0,0.0,16.48,24.82,30.29,3886701318.0,80715395.0,1852210021.0,-937387686.0,0.0,2.08,47.66,-24.12,520.0,13236859527.0,2266167290.0,985705223.0,3551441676.0,516.0,6615.0,6407.0,-4.52,7.01,-5.2,8.06
1099,1099,7370,KOSDAQ,진양제약,의약품 제조업,"소부날, 옥티란",2000-07-27,12월,최재준,http://www.jinyangpharm.co.kr,서울특별시,2022-05-16,17651775981.0,2235031817.0,3901517225.0,1716637958.0,0.0,12.66,22.1,9.73,17476938412.0,2460193311.0,-3272119031.0,2696380714.0,0.0,14.08,-18.72,15.43,572.0,13260655352.0,808208700.0,1737605317.0,757192720.0,0.0,6.09,13.1,5.71,12896882719.0,1942226980.0,3026278620.0,2680286837.0,0.0,15.06,23.47,20.78,252.0,62839163132.0,6963647276.0,1970512260.0,9537661079.0,794.0,5519.0,5443.0,5.97,9.68,10.36,14.6
1100,1100,85660,KOSDAQ,차바이오텍,기초 의약물질 및 생물학적 제제 제조업,"세포치료제 개발, 제대혈 보관 등",2005-12-27,12월,오상훈 (단독대표),http://www.chabio.com,서울특별시,2022-05-13,188034860004.0,-5125337932.0,11987983819.0,-5620091174.0,0.0,-2.73,6.38,-2.99,193408413806.0,2089463824.0,34309131084.0,2447371805.0,0.0,1.08,17.74,1.27,-396.0,167844899204.0,4993047126.0,15100090660.0,1777553974.0,0.0,2.97,9.0,1.06,170003975033.0,-7222068621.0,-13458267693.0,-10339001165.0,0.0,-4.25,-7.92,-6.08,124.0,727476086769.0,7712977339.0,22229780701.0,-13968474442.0,-248.0,15230.0,14093.0,-1.31,-0.91,-2.6,-1.76
1101,1101,261780,KOSDAQ,차백신연구소,자연과학 및 공학 연구개발업,백신 및 면역증강제 등,2021-10-22,12월,염정선,http://www.chavaccine.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,1102,158310,KOSDAQ,참존글로벌,특수 목적용 기계 제조업,"FPCB 공정 자동화 장비(가이드홀펀처, 비젼프레스, 커버레이가접기 등)",2013-04-03,12월,이홍배,http://www.sehorobo.com,경기도,2022-05-16,1121279567.0,548796166.0,-742522669.0,501953353.0,0.0,48.94,-66.22,44.77,368094278.0,1670722958.0,-4064418397.0,7438346104.0,0.0,453.88,-1104.18,2020.77,40.0,339033548.0,-1000020064.0,-1222341434.0,6103901748.0,0.0,-294.96,-360.54,1800.38,210401488.0,3720683779.0,-2279129838.0,13641861958.0,0.0,1768.37,-1083.23,6483.73,508.0,3499188691.0,-407930563.0,-9537826339.0,12180195209.0,254.0,554.0,556.0,6.59,40.66,7.22,45.74
1103,1103,94850,KOSDAQ,참좋은여행,여행사 및 기타 여행보조 서비스업,여행상품,2007-04-30,12월,"조현문, 이종혁(공동대표이사)",http://www.verygoodtourcompany.com,서울특별시,2022-05-11,998926379.0,-3200374190.0,-2454793957.0,-2286197486.0,0.0,-320.38,-245.74,-228.87,1312747407.0,-4060405788.0,-2685556050.0,-3451934036.0,0.0,-309.31,-204.58,-262.95,-652.0,588640278.0,-2183944184.0,-1266841828.0,-1430198741.0,0.0,-371.02,-215.21,-242.97,1393685593.0,-4681030268.0,-3456235439.0,3040835157.0,0.0,-335.87,-247.99,218.19,-408.0,4859073786.0,-18701389948.0,-16267855295.0,-14404158092.0,-1028.0,6553.0,6443.0,-9.26,-14.88,-9.95,-15.96
1104,1104,4650,KOSDAQ,창해에탄올,알코올음료 제조업,"주정(발효주정, 정제주정) 등",2014-07-30,12월,"임성우, 이연희",http://www.chethanol.com,전라북도,2022-05-16,28384210092.0,3963421807.0,7408410860.0,2936870946.0,0.0,13.96,26.1,10.35,25824994451.0,3135750967.0,-807984622.0,1816144816.0,0.0,12.14,-3.13,7.03,1276.0,26685352953.0,4902101185.0,10799820200.0,3814167127.0,0.0,18.37,40.47,14.29,27451139896.0,5136711608.0,2519414556.0,2936819003.0,0.0,18.71,9.18,10.7,1656.0,96990829298.0,14100640089.0,12772504294.0,9841706370.0,1070.0,14844.0,14988.0,6.13,5.18,8.6,7.14
1105,1105,278280,KOSDAQ,천보,기초 화학물질 제조업,"디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재",2019-02-11,12월,이상율,http://www.chunbochem.com/,충청북도,2022-05-11,94281281968.0,18035339405.0,6895729625.0,12226664449.0,0.0,19.13,7.31,12.97,88243765714.0,19646755261.0,15090121840.0,14664590821.0,0.0,22.26,17.1,16.62,4888.0,49070728420.0,9468546650.0,11407597116.0,9378202284.0,0.0,19.3,23.25,19.11,45040083963.0,9571286385.0,919312723.0,10466615256.0,0.0,21.25,2.04,23.24,3748.0,271578895592.0,50629174230.0,-14278713362.0,43769533326.0,4376.0,37443.0,30600.0,6.11,10.82,13.05,14.3
1106,1106,66360,KOSDAQ,체리부로,"도축, 육류 가공 및 저장 처리업","육계, 사료",2017-12-04,12월,김인식,http://www.cherrybro.com,충청북도,2022-05-16,90189887622.0,3630857191.0,9250446856.0,1398201897.0,0.0,4.03,10.26,1.55,89311797262.0,215587688.0,4775626189.0,-21784124623.0,0.0,0.24,5.35,-24.39,116.0,88715789352.0,3646236160.0,-209752967.0,639236027.0,0.0,4.11,-0.24,0.72,74830228284.0,-2502164712.0,8127566780.0,-16106457795.0,0.0,-3.34,10.86,-21.52,52.0,363566839915.0,2086717969.0,-13694552098.0,-27949779253.0,-596.0,569.0,1003.0,2.0,-10.12,20.38,-59.39
1107,1107,47820,KOSDAQ,초록뱀미디어,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작 및 공급,2002-12-24,12월,"김상헌,최진욱 (각자대표이사)",http://www.chorokbaem.com,서울특별시,2022-05-16,46173041348.0,-1532075612.0,-2332887620.0,-2245012264.0,0.0,-3.32,-5.05,-4.86,45758279389.0,-875944973.0,23870112386.0,-9748183932.0,0.0,-1.91,52.17,-21.3,-40.0,37890812324.0,2135818458.0,-2395428580.0,-1831654397.0,0.0,5.64,-6.32,-4.83,25177466865.0,-5334765672.0,-4900218533.0,23166516832.0,0.0,-21.19,-19.46,92.01,-32.0,149110041457.0,4190456683.0,4572848718.0,-22408569960.0,-100.0,2101.0,1653.0,-1.27,-4.1,-1.9,-6.05
1108,1108,52300,KOSDAQ,초록뱀컴퍼니,기타 운송관련 서비스업,운송,2001-08-02,12월,최진욱,http://www.chorokbaemcompany.com,서울특별시,2022-05-16,50363059841.0,-2197937263.0,-5385566601.0,-5613848426.0,0.0,-4.36,-10.69,-11.15,50450732948.0,-911215428.0,10556341554.0,69455943182.0,0.0,-1.81,20.92,137.67,-184.0,3681082480.0,24091263.0,-811383707.0,454795262.0,0.0,0.65,-22.04,12.35,4896139201.0,-641122182.0,-210726428.0,710650698.0,0.0,-13.09,-4.3,14.51,12.0,62020723337.0,-1453854382.0,3982876746.0,63259344407.0,523.0,7621.0,4438.0,-1.59,8.08,-2.41,11.8
1109,1109,94360,KOSDAQ,칩스앤미디어,반도체 제조업,비디오 IP,2015-08-05,12월,김상현,http://www.chipsnmedia.com,서울특별시,2022-05-16,5055793590.0,1066319527.0,4783063455.0,1015691637.0,1015691637.0,21.09,94.61,20.09,7476189787.0,2907668146.0,4459949638.0,3419642847.0,3419642847.0,38.89,59.66,45.74,420.0,4010310704.0,371440698.0,1665441116.0,663238950.0,663238950.0,9.26,41.53,16.54,4193402403.0,999450284.0,2969468892.0,211656445.0,4551552825.0,23.83,70.81,5.05,272.0,19979567098.0,5199382483.0,9852851202.0,6268250917.0,650.0,4198.0,3938.0,7.55,13.64,10.0,16.51
1110,1110,16920,KOSDAQ,카스,기계장비 및 관련 물품 도매업,"전자저울,로드셀",1990-01-04,12월,김태인,http://www.cas.co.kr,경기도,2022-05-16,38048163267.0,2121785182.0,-3939065387.0,3810234634.0,0.0,5.58,-10.35,10.01,45484886691.0,866751854.0,-204159090.0,1854336374.0,0.0,1.91,-0.45,4.08,636.0,34702424681.0,2758237389.0,-888604078.0,1709778618.0,0.0,7.95,-2.56,4.93,38819039598.0,-820246189.0,-471258479.0,-1776097172.0,0.0,-2.11,-1.21,-4.58,284.0,160550729271.0,5788634409.0,-943592127.0,-2578243921.0,-107.0,2625.0,2060.0,9.54,-1.6,24.22,-5.23
1111,1111,284620,KOSDAQ,카이노스메드,자연과학 및 공학 연구개발업,기업인수합병,2018-06-08,12월,이기섭,http://www.kainosmedicine.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1112,293490,KOSDAQ,카카오게임즈,소프트웨어 개발 및 공급업,"모바일, PC게임 퍼블리싱",2020-09-10,12월,조계현,http://kakaogames.com,경기도,2022-05-16,266348498953.0,42093027686.0,27187675763.0,13547616724.0,0.0,15.8,10.21,5.09,286698827398.0,45460638109.0,103518443002.0,457313757854.0,0.0,15.86,36.11,159.51,684.0,130125106842.0,15608542287.0,14317028107.0,20755626202.0,0.0,12.0,11.0,15.95,142032123489.0,16551791575.0,22857442138.0,25521870990.0,0.0,11.65,16.09,17.97,1048.0,1012481212260.0,111917451153.0,227785573351.0,528656449171.0,6696.0,40793.0,30659.0,0.93,12.28,1.68,21.84
