,Unnamed: 0,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
397,397,436,238200,KOSDAQ,비피도,기타 식품 제조업,프로바이오틱스 관련 완제품 및 균주 원말 등,2018-12-26,12월,신용철,http://bifido.com,강원도,2022-05-13,3621315039.0,671264830.0,-51763336.0,669468839.0,0.0,18.54,-1.43,18.49,3606421909.0,185842836.0,882184294.0,-570530806.0,0.0,5.15,24.46,-15.82,324.0,2946864699.0,-165978805.0,399129369.0,5618709400.0,0.0,-5.63,13.54,190.67,3594514680.0,-347875640.0,687124192.0,-372661203.0,0.0,-9.68,19.12,-10.37,2744.0,12116670288.0,-1017448052.0,2036083229.0,4493457645.0,549.0,6205.0,6189.0,4.9,8.22,5.22,8.87,24.17,14.83,22.88704806260262,
577,577,1399,61250,KOSDAQ,화일약품,의약품 제조업,의약품 원료,2002-04-18,12월,"조중명, 조경숙(각자대표)",http://www.hwail.com,경기도,2022-05-12,31713532865.0,1775661575.0,3307892221.0,2022288728.0,0.0,5.6,10.43,6.38,30979403494.0,2471757923.0,1934443895.0,1164028843.0,0.0,7.98,6.24,3.76,116.0,25855221442.0,772044257.0,6017038960.0,850210662.0,0.0,2.99,23.27,3.29,24325741707.0,-184594809.0,8657336949.0,-261803022.0,0.0,-0.76,35.59,-1.08,48.0,106989513992.0,4263681358.0,20088143383.0,2842176718.0,41.0,2790.0,2671.0,3.86,1.46,4.16,1.56,2.6099999999999994,8.74,22.658136717729217,
426,426,584,222420,KOSDAQ,쎄노텍,기타 비금속 광물제품 제조업,세라믹 비드,2015-08-06,12월,"이승호, 허명구 (각자)",http://www.cenotec.com,경상남도,2022-05-12,9241096657.0,706968833.0,-1247348686.0,538712539.0,0.0,7.65,-13.5,5.83,8150501914.0,932374332.0,-1569989222.0,632599499.0,0.0,11.44,-19.26,7.76,52.0,7535643996.0,518107351.0,392937115.0,303042511.0,0.0,6.88,5.21,4.02,4719178997.0,-1285503694.0,4694055626.0,-6321209472.0,0.0,-27.24,99.47,-133.95,28.0,32885094375.0,2671761378.0,-1393256769.0,1262774331.0,31.0,795.0,774.0,2.3,1.41,6.54,4.06,0.7700000000000005,38.68,22.631810392121395,-23.59581811169217
92,92,1171,29960,KOSDAQ,코엔텍,폐기물 처리업,산업폐기물 소각/매립처리,2004-06-18,12월,이민석,http://www.koentec.co.kr,울산광역시,2022-05-13,21500038001.0,12483905152.0,14589927179.0,9967617208.0,0.0,58.06,67.86,46.36,21556572488.0,13209828387.0,12317824003.0,11029895863.0,0.0,61.28,57.14,51.17,796.0,17566275390.0,8939732201.0,9416441012.0,7174071751.0,0.0,50.89,53.61,40.84,16971825275.0,7353513439.0,6313864248.0,5993883759.0,0.0,43.33,37.2,35.32,572.0,74094721440.0,36565514120.0,37183456359.0,29649870722.0,593.0,3227.0,3109.0,18.41,15.27,24.67,19.07,7.170000000000002,17.950000000000003,22.393834342591397,
188,188,1239,356860,KOSDAQ,티엘비,전자부품 제조업,SSD Module / DRAM Module PCB,2020-12-14,12월,백성현,http://www.tlbpcb.com,경기도,2022-05-11,51824434661.0,9060294766.0,4861062127.0,7737101958.0,0.0,17.48,9.38,14.93,50975660746.0,4120592643.0,3635041791.0,3876681428.0,0.0,8.08,7.13,7.6,6292.0,42415884647.0,1763687946.0,-3020169755.0,2023258309.0,0.0,4.16,-7.12,4.77,41660495557.0,1730993854.0,7126985237.0,877425739.0,0.0,4.16,17.11,2.11,1644.0,178099830441.0,13380291271.0,-530108026.0,12411147392.0,2524.0,19026.0,16928.0,21.42,9.93,33.07,14.91,13.32,3.92,22.181666355190472,
132,132,253,203650,KOSDAQ,드림시큐리티,소프트웨어 개발 및 공급업,정보보안솔루션,2014-10-13,12월,"범진규, 문진일",http://www.dreamsecurity.com,서울특별시,2022-05-16,54303801634.0,2978911980.0,-4303874439.0,1330909571.0,0.0,5.49,-7.93,2.45,51283856701.0,9748867852.0,11666018060.0,7937336495.0,0.0,19.01,22.75,15.48,104.0,44477655268.0,1159766228.0,-9774611192.0,6898934.0,0.0,2.61,-21.98,0.02,45808522826.0,6387796757.0,4993197358.0,3517879923.0,0.0,13.94,10.9,7.68,0.0,189510984336.0,17672823539.0,-2238204978.0,12823199690.0,253.0,1764.0,1453.0,1.36,3.67,5.9,17.43,2.8800000000000003,5.070000000000002,22.092320979585324,
48,48,614,36010,KOSDAQ,아비코전자,전자부품 제조업,"인덕터, 저항기",2002-07-03,12월,김창수,http://www.abco.co.kr,경기도,2022-05-13,42414864447.0,3177704697.0,-2068923462.0,3275517914.0,3275517914.0,7.49,-4.88,7.72,38151915181.0,-152725951.0,1327569858.0,-240737740.0,-240737740.0,-0.4,3.48,-0.63,984.0,34777158480.0,915549014.0,7521252063.0,1244518264.0,1244518264.0,2.63,21.63,3.58,26844157196.0,-2834745779.0,-9159700244.0,-2689235386.0,3688489964.0,-10.56,-34.12,-10.02,372.0,147677122947.0,3054500170.0,11705905820.0,3705201062.0,278.0,8252.0,7932.0,9.02,2.61,11.92,3.51,4.86,10.16,21.961845938023856,
66,66,881,18620,KOSDAQ,우진비앤지,의약품 제조업,"슈퍼티아, 안티펜SM",2008-05-20,12월,강석진,http://www.woogenebng.com,경기도,2022-05-13,12188626342.0,1185248919.0,-538499005.0,364209152.0,732555358.0,9.72,-4.42,2.99,11528101269.0,-79760537.0,1746154777.0,-1672471901.0,-1087861823.0,-0.69,15.15,-14.51,48.0,10001214735.0,48561010.0,1292960832.0,-1066454595.0,-777754077.0,0.49,12.93,-10.66,6971167536.0,-445653803.0,279810179.0,-2234595177.0,-2304057746.0,-6.39,4.01,-32.05,-144.0,39347387678.0,266657254.0,4092619700.0,-2258325252.0,-78.0,1593.0,1542.0,1.77,-2.95,3.01,-5.07,9.23,5.699999999999999,21.871459267292696,-10.431564728236792
139,139,429,138580,KOSDAQ,비즈니스온,소프트웨어 개발 및 공급업,전자세금계산서 발행서비스(스마트빌),2017-11-30,12월,"라민상, 강민철, 이병두(공동대표이사)",http://www.businesson.co.kr,서울특별시,2022-05-16,10518255282.0,2956251221.0,2234987855.0,1545159291.0,0.0,28.11,21.25,14.69,8596186273.0,1803248740.0,3058903926.0,146718490.0,0.0,20.98,35.58,1.71,272.0,8645943394.0,2302962780.0,625917556.0,2321592361.0,0.0,26.64,7.24,26.85,6500562531.0,1322209896.0,3540873574.0,1444722118.0,0.0,20.34,54.47,22.22,408.0,33526682409.0,8991476604.0,10525027136.0,6238341374.0,276.0,2810.0,2829.0,6.09,8.52,9.68,9.78,1.4699999999999989,0.6400000000000006,21.65537990104496,
353,353,195,78140,KOSDAQ,대봉엘에스,의약품 제조업,"원료의약품,화장품원료",2005-12-23,12월,"박종호, 박진오",http://www.daebongls.co.kr,인천광역시,2022-05-16,22658323063.0,2948032699.0,2558149862.0,2321000988.0,0.0,13.01,11.29,10.24,22411902886.0,2298300287.0,5513544998.0,1450177771.0,0.0,10.25,24.6,6.47,836.0,18625874611.0,2110847998.0,207191819.0,1452180074.0,0.0,11.33,1.11,7.8,17279019332.0,-110890386.0,6125296962.0,181742082.0,0.0,-0.64,35.45,1.05,520.0,82957177173.0,9685603580.0,10099340134.0,6788825514.0,612.0,12794.0,12405.0,5.13,4.16,6.53,4.94,1.6799999999999995,10.89,21.649713295173434,
69,69,912,136540,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011-05-02,12월,김보연,http://www.wins21.co.kr,경기도,2022-05-16,17425063223.0,1873810351.0,-1038015629.0,2077505856.0,0.0,10.75,-5.96,11.92,44703374444.0,13391438214.0,20711309985.0,11045762151.0,0.0,29.96,46.33,24.71,600.0,14341797380.0,323710775.0,-334062830.0,422254963.0,0.0,2.26,-2.33,2.94,33783306570.0,7359655255.0,14030539448.0,6161767214.0,0.0,21.78,41.53,18.24,120.0,96432485454.0,20967767509.0,23139653318.0,18409021763.0,1332.0,14018.0,11781.0,4.14,9.75,4.28,11.31,8.49,8.18,21.498461882467343,
64,64,861,19210,KOSDAQ,와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴",1997-08-06,12월,"송호근, 송시한",http://www.yg1.co.kr,인천광역시,2022-05-16,120945159849.0,13401872775.0,-6941798119.0,9875156374.0,0.0,11.08,-5.74,8.16,121292060794.0,9679883542.0,33174792189.0,4522054248.0,0.0,7.98,27.35,3.73,1192.0,99574768015.0,6811111748.0,11425842024.0,3748399396.0,0.0,6.84,11.47,3.76,96115792704.0,-912051021.0,50633138585.0,-11992904530.0,0.0,-0.95,52.68,-12.48,452.0,457813194133.0,42992374863.0,90899546033.0,21448832540.0,649.0,9924.0,9761.0,4.8,2.54,12.01,6.65,4.24,8.93,21.461653649828992,
110,110,1275,22100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,2022-05-13,232877577785.0,17965573150.0,52596042226.0,15189424106.0,0.0,7.71,22.59,6.52,277873828093.0,27925495834.0,-2722260317.0,18470946794.0,0.0,10.05,-0.98,6.65,396.0,191746601017.0,-13559632130.0,-23903131435.0,-14073509837.0,0.0,-7.07,-12.47,-7.34,238522200236.0,-9894308643.0,-2623679429.0,-18556492331.0,0.0,-4.15,-1.1,-7.78,-368.0,869274143659.0,-19477262841.0,-51913027153.0,-14213171659.0,-93.0,2515.0,2362.0,8.44,-2.2,15.74,-3.96,14.78,14.2,21.450694066985516,
112,112,1300,237820,KOSDAQ,플레이디,광고업,온라인 광고 대행,2020-03-12,12월,이준용,http://www.playd.com,경기도,2022-05-16,9644815260.0,1418356364.0,-470809265.0,1210054743.0,0.0,14.71,-4.88,12.55,9620573047.0,1337567985.0,-1848758967.0,1093571646.0,0.0,13.9,-19.22,11.37,376.0,7960435554.0,408011314.0,-2500428435.0,661243523.0,0.0,5.13,-31.41,8.31,7537401824.0,536005941.0,6120071262.0,709906073.0,0.0,7.11,81.2,9.42,204.0,34680497548.0,3338918401.0,-1353643267.0,2964143190.0,231.0,6001.0,5773.0,2.96,2.09,6.26,4.0,9.580000000000002,6.79,21.159391274182536,
337,337,90,39240,KOSDAQ,경남스틸,1차 철강 제조업,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등",2000-03-07,12월,최석우,http://www.ksteel.co.kr,경상남도,2022-05-16,105993614421.0,4496696939.0,-9563797009.0,3868519324.0,0.0,4.24,-9.02,3.65,95048958446.0,3287172830.0,-2763746469.0,2479666795.0,0.0,3.46,-2.91,2.61,572.0,87792559448.0,2198574103.0,10985396798.0,2103033505.0,0.0,2.5,12.51,2.4,88468360198.0,2208907405.0,-5646025410.0,296227424.0,0.0,2.5,-6.38,0.33,308.0,342291290905.0,6897980369.0,3914263014.0,6129868043.0,227.0,3711.0,3436.0,9.46,3.78,15.41,6.61,1.7400000000000002,0.96,20.73188785865229,
157,157,801,58630,KOSDAQ,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",2008-12-19,12월,권이형,http://www.mgamecorp.com,서울특별시,2022-05-16,15181619201.0,5328165217.0,5775353292.0,4387571596.0,0.0,35.1,38.04,28.9,17557935098.0,5935428614.0,3594475656.0,6421825240.0,0.0,33.8,20.47,36.58,896.0,12627984569.0,3146787744.0,5507640227.0,4784996993.0,0.0,24.92,43.61,37.89,11566218679.0,3868404555.0,3310312455.0,678805941.0,0.0,33.45,28.62,5.87,976.0,55705082553.0,18382829603.0,16756488688.0,21439827101.0,1097.0,4610.0,3771.0,17.23,25.09,19.43,29.08,10.18,0.3499999999999943,20.22202844837829,
74,74,964,115610,KOSDAQ,이미지스,반도체 제조업,"터치스크린칩, 햅틱칩",2010-02-26,12월,김정철,http://imagis.co.kr,경기도,2022-05-02,5265402035.0,643859900.0,683702158.0,796747007.0,0.0,12.23,12.98,15.13,5588812790.0,-392723765.0,12031618.0,-264052414.0,0.0,-7.03,0.22,-4.72,204.0,4390735502.0,122541528.0,174936560.0,223200271.0,0.0,2.79,3.98,5.08,4147657141.0,-878823830.0,109598922.0,-1457681619.0,0.0,-21.19,2.64,-35.14,56.0,21320668621.0,560614984.0,944630006.0,882717282.0,57.0,611.0,560.0,23.51,7.61,33.39,10.28,9.44,14.16,19.92072928559658,
453,453,727,43340,KOSDAQ,에쎈테크,일반 목적용 기계 제조업,LPG밸브,2000-08-29,12월,"조시영, 조경호",http://www.essentech.co.kr,전라북도,2022-05-13,16747190505.0,1047352726.0,461140473.0,852946424.0,0.0,6.25,2.75,5.09,17267013705.0,1183257238.0,-2316804530.0,-310740876.0,0.0,6.85,-13.42,-1.8,44.0,13977028275.0,-1249784081.0,790486545.0,-995091716.0,0.0,-8.94,5.66,-7.12,12073110717.0,347414323.0,-1561305288.0,-447554325.0,0.0,2.88,-12.93,-3.71,-52.0,56595680699.0,-547262533.0,-1687499612.0,-2713402129.0,-37.0,337.0,335.0,3.38,-3.13,13.04,-11.23,15.19,3.97,19.819393475470378,
114,114,1309,31980,KOSDAQ,피에스케이홀딩스,특수 목적용 기계 제조업,"Descum, Reflow",1997-01-07,12월,박경수,http://www.pskholding.com,경기도,2022-05-13,11702906297.0,1113327940.0,6263042637.0,4008480614.0,0.0,9.51,53.52,34.25,33390634280.0,12917417168.0,9423281625.0,11498383444.0,0.0,38.69,28.22,34.44,740.0,9794167082.0,-884606440.0,7173602504.0,8634612436.0,0.0,-9.03,73.24,88.16,7914242027.0,-1706691365.0,1433589342.0,3008829975.0,0.0,-21.56,18.11,38.02,1600.0,81623934759.0,22626646738.0,28477069630.0,46616689014.0,2161.0,11917.0,11664.0,4.89,15.24,6.21,18.53,18.54,60.25,19.48853025499162,
151,151,607,125210,KOSDAQ,아모그린텍,전자부품 제조업,비정질 및 나노결정립을 이용한 자성부품 및 전류센서,2019-03-29,12월,"양성철, 김병규(각자대표)",http://amogreentech.co.kr,경기도,2022-05-16,36260647596.0,3027540427.0,3263473465.0,2166362081.0,0.0,8.35,9.0,5.97,35450271496.0,1637057713.0,-555346242.0,3481559692.0,0.0,4.62,-1.57,9.82,524.0,30455473228.0,826183137.0,2077191094.0,408911959.0,0.0,2.71,6.82,1.34,29018505017.0,959782220.0,2802093848.0,1916493283.0,0.0,3.31,9.66,6.6,96.0,122067716364.0,1764863519.0,536904833.0,2684870477.0,162.0,2897.0,2547.0,7.06,2.35,18.09,6.39,5.64,1.31,19.061185897656216,
21,21,382,208710,KOSDAQ,바이오로그디바이스,전자부품 제조업,모바일용 카메라모듈 부품외,2014-12-24,12월,황 훈,http://www.biologdevice.com,경기도,2022-05-16,22130827270.0,-1811161880.0,-249307516.0,4243195202.0,0.0,-8.18,-1.13,19.17,25224229421.0,-1496892467.0,2971341359.0,-7394945686.0,0.0,-5.93,11.78,-29.32,408.0,18600325874.0,-2376906729.0,-1668284186.0,-3697273086.0,0.0,-12.78,-8.97,-19.88,21085601543.0,-3368359472.0,9237770508.0,-9974774405.0,0.0,-15.97,43.81,-47.31,-356.0,87279780152.0,-6662356367.0,-3161627967.0,-7213716133.0,-174.0,1121.0,1193.0,17.02,-6.95,36.36,-14.59,4.6,10.04,18.98085775440646,
158,158,805,9780,KOSDAQ,엠에스씨,기타 식품 제조업,식품첨가물,1993-10-12,12월,"김길제, 김호석",http://www.msckorea.com,경상남도,2022-05-16,43940198523.0,5477753829.0,2346481848.0,4668927573.0,0.0,12.47,5.34,10.63,44159965173.0,5551832123.0,6140854572.0,2425683514.0,0.0,12.57,13.91,5.49,1060.0,36952485265.0,3702154560.0,4115894211.0,3280766762.0,0.0,10.02,11.14,8.88,34582546030.0,3691574511.0,1924020711.0,1336644254.0,0.0,10.67,5.56,3.87,744.0,162048905307.0,21271230007.0,22255697054.0,15388488221.0,874.0,6938.0,6574.0,9.67,8.33,15.28,13.3,2.450000000000001,1.9000000000000004,18.90999538431181,
